name,image,ingredients,calories,fat,carbs,protein
Cajun Chicken Pasta,https://www.edamam.com/web-img/4e7/4e716e1466e09e3232dc7f3641e146ca.jpg,Chicken as food|Broth|Fettuccine|Clove|Garlic|Parsley|Black pepper|Spice mix|Wine|White wine|Bell pepper|Cream|Butter|Cayenne pepper|Tomato|Spice|Salt|Olive oil|Oil|Olive|Red onion|Onion,713.833627023202,28.513826654113775,65.90432036549991,44.21249901370502
Creamy Cajun Chicken Pasta,https://www.edamam.com/web-img/9f0/9f01fe55283cc9d04c78173846e571df.JPG,Onion|Chicken as food|Bacon|Tomato|Black pepper|Garnish (food)|Scallion|Clove|Garlic|Seasoning|Cream|Sour cream|Bell pepper|Fusilli|Rotini|Canola oil|Flour,394.0307640361111,11.08589251675,47.31246743481946,27.29574474327778
Cajun Chicken Pasta,https://www.edamam.com/web-img/7a1/7a1a253fa2b05a5d76cd9fce1117c365.jpg,Bell pepper|Black pepper|Onion|Scallion|Lemon|Seasoning|Salt|Linguine|Garnish (food)|Garlic powder|Garlic|Chicken as food|Basil|Butter|Edible mushroom,954.20298325625,44.59252226731251,72.7885725350625,63.582073548125
Cajun Chicken Pasta,https://www.edamam.com/web-img/e9d/e9de5975ebd59f6668b62dfa199313bb.jpeg,Bell pepper|Black pepper|Clove|Garlic|Salt|Cayenne pepper|Chicken as food|Tomato|Spice mix|Broth|Red onion|Onion|Wine|Olive oil|Oil|Fettuccine|Olive|Cream|Spice|Butter|Garnish (food)|Parsley,711.9837280595352,28.477317700871737,65.56672295310379,44.07150189347335
Copycat Chili's Cajun Chicken Pasta,https://www.edamam.com/web-img/ca8/ca8606c5ba00b59fafa2626ed5bed045.jpg,Pasta|Penne|Chicken as food|Tomato|Butter|Seasoning|Garlic|Garlic powder|Parsley|Parmigiano-Reggiano|Black pepper|Salt,695.1959569444504,32.295070361111236,50.2838677638899,49.24773631944492
Taco Stuffed Shells,https://www.edamam.com/web-img/459/45998d53bc453a4af4f802eabb2acaee.jpg,Bean|Black turtle bean|Maize|Tomato purée|Bread crumbs|Tomato|Salt|Pasta|Cheese|Goat cheese|Clove|Garlic|Oil|Onion|Taco|Cream|Cream cheese|Beef|Ground beef|Salsa (sauce)|Bread|Black pepper|Hot sauce|Butter|Seasoning,1244.8459084189815,48.091507233004606,142.42224120128662,61.44948884233774
San Antonio-Style Puffy Tacos With Ground Beef Filling Recipe,https://www.edamam.com/web-img/225/22506aa8350f82b234e85b07851b1216.jpg,Garlic|Tomato|Juice|Masa|Salt|Coriander|Chipotle|Onion|Cumin|Kosher salt|Peanut|Canola oil|Oil|Vegetable|Vegetable oil|Cheddar cheese|Clove|Jalapeño|Monterey Jack|Cheese|Ground beef|Beef|Lime (fruit)|Chicken as food|Stock (food)|Lettuce|Oregano|Water|Chili pepper|Chili powder|Sour cream|Cream|Tortilla,679.8700841790745,24.594567292373963,70.45461652629463,49.274391476080716
Smoked Gouda and Pork Taco Filling,https://www.edamam.com/web-img/d2e/d2eac1ab8cd632a81ea01af0a0f1dba5.jpg,Taco|Chipotle|Seed|Coriander|Cumin|Garlic|Ground meat|Pork|Salt|Black pepper|Tomato|Olive oil,215.8324110916667,17.00941651691667,3.1864250000000003,12.434181421333335
Goat Cheese and Chicken Taco Filling,https://www.edamam.com/web-img/73c/73c1925afc7416ce343adeb1fba01886.jpg,Olive oil|Onion|Coriander|Chicken as food|Chipotle|Black pepper|Cheese|Goat cheese|Jalapeño|Juice|Lime (fruit)|Taco|Salt,194.06899552498376,9.326642237374955,4.343864999994519,22.239403341374725
Tuna Tostadas With Chile Mayonnaise,https://www.edamam.com/web-img/a85/a85497406b83654735f0981c77c533b0.jpeg,Chipotle|Parsley|Clove|Mayonnaise|Wheat tortilla|Brine|Taco|Tortilla|Tostada (tortilla)|Lettuce|Tuna|Romaine lettuce|Water|Bay leaf|Juice|Raisin|Olive|Salsa (sauce)|Pico de gallo|Lime (fruit)|Garlic,673.5528370786698,42.3993328325,53.86984875016494,25.276747358125
Grilled Shrimp With Chermoula Recipe,https://www.edamam.com/web-img/765/765b605be54b5f2e000c1f232eb9e942.jpg,Olive oil|Oil|Kosher salt|Clove|Sodium bicarbonate|Salt|Sugar|Garlic|Chermoula|Olive,362.0366310414326,18.587093970456465,6.3670696380828655,40.10410097312499
Emeril's Lemon-Herb Grilled Shrimp,https://www.edamam.com/web-img/f9b/f9b5278471c0c8307ac68b0e61523964.jpg,Juice|Olive|Olive oil|Thyme|Salt|Lemon|Oil|Black pepper|Garlic|Rosemary,376.7050964671477,28.891735691543847,6.0530577482851715,23.718571747017013
takeout-style sesame noodles with cucumber,https://www.edamam.com/web-img/2d9/2d9db293cd09d1de408a18144c82cd3f.jpg,Peanut|Garlic|Rice|Noodle|Rice noodles|Sesame oil|Toast|Sesame|Coriander|Tahini|Oil|Brown sugar|Sugar|Peanut butter|Butter|Clove|Herb|Cucumber|Vinegar|Mentha|Garnish (food)|Soy sauce|Ginger,904.4014833498541,26.398309487137496,141.60238056118422,25.493508756428056
Grilled Shrimp with Roasted Garlic-Herb Sauce,https://www.edamam.com/web-img/d0c/d0cd5e245bd7702ff1f023244237b88d.jpg,Sugar|Brown sugar|Olive oil|Oil|Olive|Capsicum|Crushed red pepper|Clove|Garlic|Wine|Parsley|Black pepper|Salt|Water,213.90042845428783,10.173004213002498,13.87385483464084,15.603130205648393
Grilled Shrimp with Roasted Garlic-Herb Sauce,https://www.edamam.com/web-img/046/0469526c41299daecbce8796b8eda797.jpg,Olive oil|Oil|Olive|Capsicum|Clove|Garlic|Sugar|Brown sugar|Wine|Parsley|Black pepper|Water|Salt,213.90042845428783,10.173004213002498,13.87385483464084,15.603130205648393
Creamy Mushroom Meatloaf,https://www.edamam.com/web-img/7bb/7bbffdfa337446082c8a0486f420ea12.jpg,Salt|Meatloaf|Pork|Beef|Flour|Cream|Veal|Broth|Butter|Rosemary|Shiitake|Mushroom|Black pepper,271.7963350556563,18.11790351299875,5.2976843818265635,21.54129397321219
